Date,NIFTY_50_Open,NIFTY_50_High,NIFTY_50_Low,NIFTY_50_Close,Auto_Open,Auto_High,Auto_Low,Auto_Close,Bank_Open,Bank_High,Bank_Low,Bank_Close,FMCG_Open,FMCG_High,FMCG_Low,FMCG_Close,IT_Open,IT_High,IT_Low,IT_Close,Next_50_Open,Next_50_High,Next_50_Low,Next_50_Close,Energy_Open,Energy_High,Energy_Low,Energy_Close
31 Mar 2016,7727.65,7777.6,7702,7738.4,7727.65,16 Apr 1921,7702,7738.4,7727.65,7777.6,7702,7738.4,7727.65,7777.6,7702,7738.4,7727.65,7777.6,7702,7738.4,7727.65,7777.6,7702,7738.4,7727.65,7777.6,7702,7738.4
1 Apr 2016,7718.05,7740.15,7666.1,7713.05,7718.05,10 Mar 1921,7666.1,7713.05,7718.05,7740.15,7666.1,7713.05,7718.05,7740.15,7666.1,7713.05,7718.05,7740.15,7666.1,7713.05,7718.05,7740.15,7666.1,7713.05,7718.05,7740.15,7666.1,7713.05
4 Apr 2016,7733.15,7764.45,7704.4,7758.8,7733.15,3 Apr 1921,7704.4,7758.8,7733.15,7764.45,7704.4,7758.8,7733.15,7764.45,7704.4,7758.8,7733.15,7764.45,7704.4,7758.8,7733.15,7764.45,7704.4,7758.8,7733.15,7764.45,7704.4,7758.8
5 Apr 2016,7736.3,7736.3,7588.65,7603.2,7736.3,6 Mar 1921,7588.65,7603.2,7736.3,7736.3,7588.65,7603.2,7736.3,7736.3,7588.65,7603.2,7736.3,7736.3,7588.65,7603.2,7736.3,7736.3,7588.65,7603.2,7736.3,7736.3,7588.65,7603.2
6 Apr 2016,7636.05,7638.65,7591.75,7614.35,7636.05,28 Nov 1920,7591.75,7614.35,7636.05,7638.65,7591.75,7614.35,7636.05,7638.65,7591.75,7614.35,7636.05,7638.65,7591.75,7614.35,7636.05,7638.65,7591.75,7614.35,7636.05,7638.65,7591.75,7614.35
7 Apr 2016,7630.4,7630.75,7535.85,7546.45,7630.4,20 Nov 1920,7535.85,7546.45,7630.4,7630.75,7535.85,7546.45,7630.4,7630.75,7535.85,7546.45,7630.4,7630.75,7535.85,7546.45,7630.4,7630.75,7535.85,7546.45,7630.4,7630.75,7535.85,7546.45
8 Apr 2016,7542.35,7569.35,7526.7,7555.2,7542.35,20 Sep 1920,7526.7,7555.2,7542.35,7569.35,7526.7,7555.2,7542.35,7569.35,7526.7,7555.2,7542.35,7569.35,7526.7,7555.2,7542.35,7569.35,7526.7,7555.2,7542.35,7569.35,7526.7,7555.2
11 Apr 2016,7577.8,7678.8,7516.85,7671.4,7577.8,7 Jan 1921,7516.85,7671.4,7577.8,7678.8,7516.85,7671.4,7577.8,7678.8,7516.85,7671.4,7577.8,7678.8,7516.85,7671.4,7577.8,7678.8,7516.85,7671.4,7577.8,7678.8,7516.85,7671.4
12 Apr 2016,7669.25,7717.4,7663.35,7708.95,7669.25,15 Feb 1921,7663.35,7708.95,7669.25,7717.4,7663.35,7708.95,7669.25,7717.4,7663.35,7708.95,7669.25,7717.4,7663.35,7708.95,7669.25,7717.4,7663.35,7708.95,7669.25,7717.4,7663.35,7708.95
13 Apr 2016,7777.15,7864.8,7772.2,7850.45,7777.15,12 Jul 1921,7772.2,7850.45,7777.15,7864.8,7772.2,7850.45,7777.15,7864.8,7772.2,7850.45,7777.15,7864.8,7772.2,7850.45,7777.15,7864.8,7772.2,7850.45,7777.15,7864.8,7772.2,7850.45
18 Apr 2016,7908.15,7920.6,7842.75,7914.7,7908.15,6 Sep 1921,7842.75,7914.7,7908.15,7920.6,7842.75,7914.7,7908.15,7920.6,7842.75,7914.7,7908.15,7920.6,7842.75,7914.7,7908.15,7920.6,7842.75,7914.7,7908.15,7920.6,7842.75,7914.7
20 Apr 2016,7950.05,7950.4,7877.55,7914.75,7950.05,6 Oct 1921,7877.55,7914.75,7950.05,7950.4,7877.55,7914.75,7950.05,7950.4,7877.55,7914.75,7950.05,7950.4,7877.55,7914.75,7950.05,7950.4,7877.55,7914.75,7950.05,7950.4,7877.55,7914.75
21 Apr 2016,7953.65,7978.45,7884.1,7912.05,7953.65,3 Nov 1921,7884.1,7912.05,7953.65,7978.45,7884.1,7912.05,7953.65,7978.45,7884.1,7912.05,7953.65,7978.45,7884.1,7912.05,7953.65,7978.45,7884.1,7912.05,7953.65,7978.45,7884.1,7912.05
22 Apr 2016,7891.8,7923.35,7873.35,7899.3,7891.8,9 Sep 1921,7873.35,7899.3,7891.8,7923.35,7873.35,7899.3,7891.8,7923.35,7873.35,7899.3,7891.8,7923.35,7873.35,7899.3,7891.8,7923.35,7873.35,7899.3,7891.8,7923.35,7873.35,7899.3
25 Apr 2016,7894.8,7911,7827,7855.05,7894.8,28 Aug 1921,7827,7855.05,7894.8,7911,7827,7855.05,7894.8,7911,7827,7855.05,7894.8,7911,7827,7855.05,7894.8,7911,7827,7855.05,7894.8,7911,7827,7855.05
26 Apr 2016,7828.15,7974.5,7822.55,7962.65,7828.15,30 Oct 1921,7822.55,7962.65,7828.15,7974.5,7822.55,7962.65,7828.15,7974.5,7822.55,7962.65,7828.15,7974.5,7822.55,7962.65,7828.15,7974.5,7822.55,7962.65,7828.15,7974.5,7822.55,7962.65
27 Apr 2016,7942,7991,7940.55,7979.9,7942,16 Nov 1921,7940.55,7979.9,7942,7991,7940.55,7979.9,7942,7991,7940.55,7979.9,7942,7991,7940.55,7979.9,7942,7991,7940.55,7979.9,7942,7991,7940.55,7979.9
28 Apr 2016,7967.4,7992,7834.45,7847.25,7967.4,17 Nov 1921,7834.45,7847.25,7967.4,7992,7834.45,7847.25,7967.4,7992,7834.45,7847.25,7967.4,7992,7834.45,7847.25,7967.4,7992,7834.45,7847.25,7967.4,7992,7834.45,7847.25
29 Apr 2016,7844.25,7889.05,7788.7,7849.8,7844.25,6 Aug 1921,7788.7,7849.8,7844.25,7889.05,7788.7,7849.8,7844.25,7889.05,7788.7,7849.8,7844.25,7889.05,7788.7,7849.8,7844.25,7889.05,7788.7,7849.8,7844.25,7889.05,7788.7,7849.8
2 May 2016,7822.7,7829.8,7777.3,7805.9,7822.7,7 Jun 1921,7777.3,7805.9,7822.7,7829.8,7777.3,7805.9,7822.7,7829.8,7777.3,7805.9,7822.7,7829.8,7777.3,7805.9,7822.7,7829.8,7777.3,7805.9,7822.7,7829.8,7777.3,7805.9
3 May 2016,7824.8,7890.25,7735.15,7747,7824.8,7 Aug 1921,7735.15,7747,7824.8,7890.25,7735.15,7747,7824.8,7890.25,7735.15,7747,7824.8,7890.25,7735.15,7747,7824.8,7890.25,7735.15,7747,7824.8,7890.25,7735.15,7747
4 May 2016,7724.15,7749,7697.25,7706.55,7724.15,19 Mar 1921,7697.25,7706.55,7724.15,7749,7697.25,7706.55,7724.15,7749,7697.25,7706.55,7724.15,7749,7697.25,7706.55,7724.15,7749,7697.25,7706.55,7724.15,7749,7697.25,7706.55
5 May 2016,7731,7777.55,7706.85,7735.5,7731,16 Apr 1921,7706.85,7735.5,7731,7777.55,7706.85,7735.5,7731,7777.55,7706.85,7735.5,7731,7777.55,7706.85,7735.5,7731,7777.55,7706.85,7735.5,7731,7777.55,7706.85,7735.5
6 May 2016,7717.65,7738.9,7678.35,7733.45,7717.65,8 Mar 1921,7678.35,7733.45,7717.65,7738.9,7678.35,7733.45,7717.65,7738.9,7678.35,7733.45,7717.65,7738.9,7678.35,7733.45,7717.65,7738.9,7678.35,7733.45,7717.65,7738.9,7678.35,7733.45
9 May 2016,7755.25,7873.65,7753.55,7866.05,7755.25,21 Jul 1921,7753.55,7866.05,7755.25,7873.65,7753.55,7866.05,7755.25,7873.65,7753.55,7866.05,7755.25,7873.65,7753.55,7866.05,7755.25,7873.65,7753.55,7866.05,7755.25,7873.65,7753.55,7866.05
10 May 2016,7873.55,7896.9,7837.7,7887.8,7873.55,13 Aug 1921,7837.7,7887.8,7873.55,7896.9,7837.7,7887.8,7873.55,7896.9,7837.7,7887.8,7873.55,7896.9,7837.7,7887.8,7873.55,7896.9,7837.7,7887.8,7873.55,7896.9,7837.7,7887.8
11 May 2016,7804.65,7893.1,7780.9,7848.85,7804.65,10 Aug 1921,7780.9,7848.85,7804.65,7893.1,7780.9,7848.85,7804.65,7893.1,7780.9,7848.85,7804.65,7893.1,7780.9,7848.85,7804.65,7893.1,7780.9,7848.85,7804.65,7893.1,7780.9,7848.85
12 May 2016,7871.45,7916.05,7849.65,7900.4,7871.45,2 Sep 1921,7849.65,7900.4,7871.45,7916.05,7849.65,7900.4,7871.45,7916.05,7849.65,7900.4,7871.45,7916.05,7849.65,7900.4,7871.45,7916.05,7849.65,7900.4,7871.45,7916.05,7849.65,7900.4
13 May 2016,7881,7881,7784.2,7814.9,7881,29 Jul 1921,7784.2,7814.9,7881,7881,7784.2,7814.9,7881,7881,7784.2,7814.9,7881,7881,7784.2,7814.9,7881,7881,7784.2,7814.9,7881,7881,7784.2,7814.9
16 May 2016,7831.2,7873.9,7772.15,7860.75,7831.2,21 Jul 1921,7772.15,7860.75,7831.2,7873.9,7772.15,7860.75,7831.2,7873.9,7772.15,7860.75,7831.2,7873.9,7772.15,7860.75,7831.2,7873.9,7772.15,7860.75,7831.2,7873.9,7772.15,7860.75
17 May 2016,7896.85,7940.1,7879.7,7890.75,7896.85,26 Sep 1921,7879.7,7890.75,7896.85,7940.1,7879.7,7890.75,7896.85,7940.1,7879.7,7890.75,7896.85,7940.1,7879.7,7890.75,7896.85,7940.1,7879.7,7890.75,7896.85,7940.1,7879.7,7890.75
18 May 2016,7846.75,7882.05,7810.75,7870.15,7846.75,30 Jul 1921,7810.75,7870.15,7846.75,7882.05,7810.75,7870.15,7846.75,7882.05,7810.75,7870.15,7846.75,7882.05,7810.75,7870.15,7846.75,7882.05,7810.75,7870.15,7846.75,7882.05,7810.75,7870.15
19 May 2016,7875.5,7876.2,7766.8,7783.4,7875.5,24 Jul 1921,7766.8,7783.4,7875.5,7876.2,7766.8,7783.4,7875.5,7876.2,7766.8,7783.4,7875.5,7876.2,7766.8,7783.4,7875.5,7876.2,7766.8,7783.4,7875.5,7876.2,7766.8,7783.4
20 May 2016,7792.2,7812.4,7735.75,7749.7,7792.2,21 May 1921,7735.75,7749.7,7792.2,7812.4,7735.75,7749.7,7792.2,7812.4,7735.75,7749.7,7792.2,7812.4,7735.75,7749.7,7792.2,7812.4,7735.75,7749.7,7792.2,7812.4,7735.75,7749.7
23 May 2016,7813.95,7820.6,7722.2,7731.05,7813.95,29 May 1921,7722.2,7731.05,7813.95,7820.6,7722.2,7731.05,7813.95,7820.6,7722.2,7731.05,7813.95,7820.6,7722.2,7731.05,7813.95,7820.6,7722.2,7731.05,7813.95,7820.6,7722.2,7731.05
24 May 2016,7738.05,7761.55,7715.8,7748.85,7738.05,31 Mar 1921,7715.8,7748.85,7738.05,7761.55,7715.8,7748.85,7738.05,7761.55,7715.8,7748.85,7738.05,7761.55,7715.8,7748.85,7738.05,7761.55,7715.8,7748.85,7738.05,7761.55,7715.8,7748.85
25 May 2016,7811.8,7941.2,7809.3,7934.9,7811.8,27 Sep 1921,7809.3,7934.9,7811.8,7941.2,7809.3,7934.9,7811.8,7941.2,7809.3,7934.9,7811.8,7941.2,7809.3,7934.9,7811.8,7941.2,7809.3,7934.9,7811.8,7941.2,7809.3,7934.9
26 May 2016,7974.45,8083,7948.5,8069.65,7974.45,16 Feb 1922,7948.5,8069.65,7974.45,8083,7948.5,8069.65,7974.45,8083,7948.5,8069.65,7974.45,8083,7948.5,8069.65,7974.45,8083,7948.5,8069.65,7974.45,8083,7948.5,8069.65
27 May 2016,8081.95,8164.2,8077.05,8156.65,8081.95,8 May 1922,8077.05,8156.65,8081.95,8164.2,8077.05,8156.65,8081.95,8164.2,8077.05,8156.65,8081.95,8164.2,8077.05,8156.65,8081.95,8164.2,8077.05,8156.65,8081.95,8164.2,8077.05,8156.65
30 May 2016,8166.5,8200,8150.8,8178.5,8166.5,13 Jun 1922,8150.8,8178.5,8166.5,8200,8150.8,8178.5,8166.5,8200,8150.8,8178.5,8166.5,8200,8150.8,8178.5,8166.5,8200,8150.8,8178.5,8166.5,8200,8150.8,8178.5
31 May 2016,8209.85,8213.6,8134.3,8160.1,8209.85,26 Jun 1922,8134.3,8160.1,8209.85,8213.6,8134.3,8160.1,8209.85,8213.6,8134.3,8160.1,8209.85,8213.6,8134.3,8160.1,8209.85,8213.6,8134.3,8160.1,8209.85,8213.6,8134.3,8160.1
1 Jun 2016,8179.2,8215.35,8171.05,8179.95,8179.2,28 Jun 1922,8171.05,8179.95,8179.2,8215.35,8171.05,8179.95,8179.2,8215.35,8171.05,8179.95,8179.2,8215.35,8171.05,8179.95,8179.2,8215.35,8171.05,8179.95,8179.2,8215.35,8171.05,8179.95
2 Jun 2016,8156.9,8229.5,8154.75,8218.95,8156.9,12 Jul 1922,8154.75,8218.95,8156.9,8229.5,8154.75,8218.95,8156.9,8229.5,8154.75,8218.95,8156.9,8229.5,8154.75,8218.95,8156.9,8229.5,8154.75,8218.95,8156.9,8229.5,8154.75,8218.95
3 Jun 2016,8246.2,8262,8209.85,8220.8,8246.2,14 Aug 1922,8209.85,8220.8,8246.2,8262,8209.85,8220.8,8246.2,8262,8209.85,8220.8,8246.2,8262,8209.85,8220.8,8246.2,8262,8209.85,8220.8,8246.2,8262,8209.85,8220.8
6 Jun 2016,8228.75,8234.7,8186.05,8201.05,8228.75,17 Jul 1922,8186.05,8201.05,8228.75,8234.7,8186.05,8201.05,8228.75,8234.7,8186.05,8201.05,8228.75,8234.7,8186.05,8201.05,8228.75,8234.7,8186.05,8201.05,8228.75,8234.7,8186.05,8201.05
7 Jun 2016,8235.55,8294.95,8216.4,8266.45,8235.55,15 Sep 1922,8216.4,8266.45,8235.55,8294.95,8216.4,8266.45,8235.55,8294.95,8216.4,8266.45,8235.55,8294.95,8216.4,8266.45,8235.55,8294.95,8216.4,8266.45,8235.55,8294.95,8216.4,8266.45
8 Jun 2016,8285.5,8288.9,8252.05,8273.05,8285.5,9 Sep 1922,8252.05,8273.05,8285.5,8288.9,8252.05,8273.05,8285.5,8288.9,8252.05,8273.05,8285.5,8288.9,8252.05,8273.05,8285.5,8288.9,8252.05,8273.05,8285.5,8288.9,8252.05,8273.05
9 Jun 2016,8273.35,8273.35,8184.6,8203.6,8273.35,25 Aug 1922,8184.6,8203.6,8273.35,8273.35,8184.6,8203.6,8273.35,8273.35,8184.6,8203.6,8273.35,8273.35,8184.6,8203.6,8273.35,8273.35,8184.6,8203.6,8273.35,8273.35,8184.6,8203.6
10 Jun 2016,8180.25,8265.6,8162.85,8170.05,8180.25,17 Aug 1922,8162.85,8170.05,8180.25,8265.6,8162.85,8170.05,8180.25,8265.6,8162.85,8170.05,8180.25,8265.6,8162.85,8170.05,8180.25,8265.6,8162.85,8170.05,8180.25,8265.6,8162.85,8170.05
13 Jun 2016,8102.25,8125.25,8063.9,8110.6,8102.25,30 Mar 1922,8063.9,8110.6,8102.25,8125.25,8063.9,8110.6,8102.25,8125.25,8063.9,8110.6,8102.25,8125.25,8063.9,8110.6,8102.25,8125.25,8063.9,8110.6,8102.25,8125.25,8063.9,8110.6
14 Jun 2016,8134.4,8134.95,8069.5,8108.85,8134.4,8 Apr 1922,8069.5,8108.85,8134.4,8134.95,8069.5,8108.85,8134.4,8134.95,8069.5,8108.85,8134.4,8134.95,8069.5,8108.85,8134.4,8134.95,8069.5,8108.85,8134.4,8134.95,8069.5,8108.85
15 Jun 2016,8139.4,8213.2,8123.15,8206.6,8139.4,26 Jun 1922,8123.15,8206.6,8139.4,8213.2,8123.15,8206.6,8139.4,8213.2,8123.15,8206.6,8139.4,8213.2,8123.15,8206.6,8139.4,8213.2,8123.15,8206.6,8139.4,8213.2,8123.15,8206.6
16 Jun 2016,8180.65,8180.65,8074.45,8140.75,8180.65,24 May 1922,8074.45,8140.75,8180.65,8180.65,8074.45,8140.75,8180.65,8180.65,8074.45,8140.75,8180.65,8180.65,8074.45,8140.75,8180.65,8180.65,8074.45,8140.75,8180.65,8180.65,8074.45,8140.75
17 Jun 2016,8176.65,8195.25,8135.8,8170.2,8176.65,8 Jun 1922,8135.8,8170.2,8176.65,8195.25,8135.8,8170.2,8176.65,8195.25,8135.8,8170.2,8176.65,8195.25,8135.8,8170.2,8176.65,8195.25,8135.8,8170.2,8176.65,8195.25,8135.8,8170.2
20 Jun 2016,8115.75,8244.15,8107.35,8238.5,8115.75,27 Jul 1922,8107.35,8238.5,8115.75,8244.15,8107.35,8238.5,8115.75,8244.15,8107.35,8238.5,8115.75,8244.15,8107.35,8238.5,8115.75,8244.15,8107.35,8238.5,8115.75,8244.15,8107.35,8238.5
21 Jun 2016,8255.4,8257.25,8202.15,8219.9,8255.4,9 Aug 1922,8202.15,8219.9,8255.4,8257.25,8202.15,8219.9,8255.4,8257.25,8202.15,8219.9,8255.4,8257.25,8202.15,8219.9,8255.4,8257.25,8202.15,8219.9,8255.4,8257.25,8202.15,8219.9
22 Jun 2016,8213.65,8238.35,8153.25,8203.7,8213.65,21 Jul 1922,8153.25,8203.7,8213.65,8238.35,8153.25,8203.7,8213.65,8238.35,8153.25,8203.7,8213.65,8238.35,8153.25,8203.7,8213.65,8238.35,8153.25,8203.7,8213.65,8238.35,8153.25,8203.7
23 Jun 2016,8201.15,8285.6,8188.3,8270.45,8201.15,6 Sep 1922,8188.3,8270.45,8201.15,8285.6,8188.3,8270.45,8201.15,8285.6,8188.3,8270.45,8201.15,8285.6,8188.3,8270.45,8201.15,8285.6,8188.3,8270.45,8201.15,8285.6,8188.3,8270.45
24 Jun 2016,8029.1,8100.7,7927.05,8088.6,8029.1,5 Mar 1922,7927.05,8088.6,8029.1,8100.7,7927.05,8088.6,8029.1,8100.7,7927.05,8088.6,8029.1,8100.7,7927.05,8088.6,8029.1,8100.7,7927.05,8088.6,8029.1,8100.7,7927.05,8088.6
27 Jun 2016,8039.35,8120.65,8039.35,8094.7,8039.35,25 Mar 1922,8039.35,8094.7,8039.35,8120.65,8039.35,8094.7,8039.35,8120.65,8039.35,8094.7,8039.35,8120.65,8039.35,8094.7,8039.35,8120.65,8039.35,8094.7,8039.35,8120.65,8039.35,8094.7
28 Jun 2016,8096.05,8146.35,8086.85,8127.85,8096.05,20 Apr 1922,8086.85,8127.85,8096.05,8146.35,8086.85,8127.85,8096.05,8146.35,8086.85,8127.85,8096.05,8146.35,8086.85,8127.85,8096.05,8146.35,8086.85,8127.85,8096.05,8146.35,8086.85,8127.85
29 Jun 2016,8173.1,8212.4,8157.65,8204,8173.1,25 Jun 1922,8157.65,8204,8173.1,8212.4,8157.65,8204,8173.1,8212.4,8157.65,8204,8173.1,8212.4,8157.65,8204,8173.1,8212.4,8157.65,8204,8173.1,8212.4,8157.65,8204
30 Jun 2016,8260.25,8308.15,8242.1,8287.75,8260.25,29 Sep 1922,8242.1,8287.75,8260.25,8308.15,8242.1,8287.75,8260.25,8308.15,8242.1,8287.75,8260.25,8308.15,8242.1,8287.75,8260.25,8308.15,8242.1,8287.75,8260.25,8308.15,8242.1,8287.75
1 Jul 2016,8313.05,8356.75,8308.65,8328.35,8313.05,16 Nov 1922,8308.65,8328.35,8313.05,8356.75,8308.65,8328.35,8313.05,8356.75,8308.65,8328.35,8313.05,8356.75,8308.65,8328.35,8313.05,8356.75,8308.65,8328.35,8313.05,8356.75,8308.65,8328.35
4 Jul 2016,8376.75,8398.45,8364.7,8370.7,8376.75,28 Dec 1922,8364.7,8370.7,8376.75,8398.45,8364.7,8370.7,8376.75,8398.45,8364.7,8370.7,8376.75,8398.45,8364.7,8370.7,8376.75,8398.45,8364.7,8370.7,8376.75,8398.45,8364.7,8370.7
5 Jul 2016,8379.3,8381.45,8319.95,8335.95,8379.3,11 Dec 1922,8319.95,8335.95,8379.3,8381.45,8319.95,8335.95,8379.3,8381.45,8319.95,8335.95,8379.3,8381.45,8319.95,8335.95,8379.3,8381.45,8319.95,8335.95,8379.3,8381.45,8319.95,8335.95
7 Jul 2016,8342,8361.95,8317.7,8337.9,8342,21 Nov 1922,8317.7,8337.9,8342,8361.95,8317.7,8337.9,8342,8361.95,8317.7,8337.9,8342,8361.95,8317.7,8337.9,8342,8361.95,8317.7,8337.9,8342,8361.95,8317.7,8337.9
8 Jul 2016,8350,8353.3,8287.55,8323.2,8350,13 Nov 1922,8287.55,8323.2,8350,8353.3,8287.55,8323.2,8350,8353.3,8287.55,8323.2,8350,8353.3,8287.55,8323.2,8350,8353.3,8287.55,8323.2,8350,8353.3,8287.55,8323.2
11 Jul 2016,8413.35,8475.25,8407.05,8467.9,8413.35,15 Mar 1923,8407.05,8467.9,8413.35,8475.25,8407.05,8467.9,8413.35,8475.25,8407.05,8467.9,8413.35,8475.25,8407.05,8467.9,8413.35,8475.25,8407.05,8467.9,8413.35,8475.25,8407.05,8467.9
12 Jul 2016,8502.6,8526.6,8479.2,8521.05,8502.6,5 May 1923,8479.2,8521.05,8502.6,8526.6,8479.2,8521.05,8502.6,8526.6,8479.2,8521.05,8502.6,8526.6,8479.2,8521.05,8502.6,8526.6,8479.2,8521.05,8502.6,8526.6,8479.2,8521.05
13 Jul 2016,8540.45,8550.25,8493.55,8519.5,8540.45,29 May 1923,8493.55,8519.5,8540.45,8550.25,8493.55,8519.5,8540.45,8550.25,8493.55,8519.5,8540.45,8550.25,8493.55,8519.5,8540.45,8550.25,8493.55,8519.5,8540.45,8550.25,8493.55,8519.5
14 Jul 2016,8515.75,8571.4,8500.7,8565,8515.75,19 Jun 1923,8500.7,8565,8515.75,8571.4,8500.7,8565,8515.75,8571.4,8500.7,8565,8515.75,8571.4,8500.7,8565,8515.75,8571.4,8500.7,8565,8515.75,8571.4,8500.7,8565
15 Jul 2016,8565.45,8594.8,8510.05,8541.4,8565.45,12 Jul 1923,8510.05,8541.4,8565.45,8594.8,8510.05,8541.4,8565.45,8594.8,8510.05,8541.4,8565.45,8594.8,8510.05,8541.4,8565.45,8594.8,8510.05,8541.4,8565.45,8594.8,8510.05,8541.4
18 Jul 2016,8564.05,8587.1,8494.35,8508.7,8564.05,5 Jul 1923,8494.35,8508.7,8564.05,8587.1,8494.35,8508.7,8564.05,8587.1,8494.35,8508.7,8564.05,8587.1,8494.35,8508.7,8564.05,8587.1,8494.35,8508.7,8564.05,8587.1,8494.35,8508.7
19 Jul 2016,8514.3,8540.05,8476.7,8528.55,8514.3,19 May 1923,8476.7,8528.55,8514.3,8540.05,8476.7,8528.55,8514.3,8540.05,8476.7,8528.55,8514.3,8540.05,8476.7,8528.55,8514.3,8540.05,8476.7,8528.55,8514.3,8540.05,8476.7,8528.55
20 Jul 2016,8515.45,8569.9,8512.55,8565.85,8515.45,17 Jun 1923,8512.55,8565.85,8515.45,8569.9,8512.55,8565.85,8515.45,8569.9,8512.55,8565.85,8515.45,8569.9,8512.55,8565.85,8515.45,8569.9,8512.55,8565.85,8515.45,8569.9,8512.55,8565.85
21 Jul 2016,8582.7,8585.25,8503.45,8510.1,8582.7,3 Jul 1923,8503.45,8510.1,8582.7,8585.25,8503.45,8510.1,8582.7,8585.25,8503.45,8510.1,8582.7,8585.25,8503.45,8510.1,8582.7,8585.25,8503.45,8510.1,8582.7,8585.25,8503.45,8510.1
22 Jul 2016,8519.65,8548.95,8489.8,8541.2,8519.65,27 May 1923,8489.8,8541.2,8519.65,8548.95,8489.8,8541.2,8519.65,8548.95,8489.8,8541.2,8519.65,8548.95,8489.8,8541.2,8519.65,8548.95,8489.8,8541.2,8519.65,8548.95,8489.8,8541.2
25 Jul 2016,8519.95,8641.15,8517.2,8635.65,8519.95,28 Aug 1923,8517.2,8635.65,8519.95,8641.15,8517.2,8635.65,8519.95,8641.15,8517.2,8635.65,8519.95,8641.15,8517.2,8635.65,8519.95,8641.15,8517.2,8635.65,8519.95,8641.15,8517.2,8635.65
26 Jul 2016,8633.75,8644.9,8577.15,8590.65,8633.75,31 Aug 1923,8577.15,8590.65,8633.75,8644.9,8577.15,8590.65,8633.75,8644.9,8577.15,8590.65,8633.75,8644.9,8577.15,8590.65,8633.75,8644.9,8577.15,8590.65,8633.75,8644.9,8577.15,8590.65
27 Jul 2016,8599.4,8665,8572.05,8615.8,8599.4,21 Sep 1923,8572.05,8615.8,8599.4,8665,8572.05,8615.8,8599.4,8665,8572.05,8615.8,8599.4,8665,8572.05,8615.8,8599.4,8665,8572.05,8615.8,8599.4,8665,8572.05,8615.8
28 Jul 2016,8636.95,8674.7,8625.25,8666.3,8636.95,30 Sep 1923,8625.25,8666.3,8636.95,8674.7,8625.25,8666.3,8636.95,8674.7,8625.25,8666.3,8636.95,8674.7,8625.25,8666.3,8636.95,8674.7,8625.25,8666.3,8636.95,8674.7,8625.25,8666.3
29 Jul 2016,8668.3,8670.35,8631.15,8638.5,8668.3,26 Sep 1923,8631.15,8638.5,8668.3,8670.35,8631.15,8638.5,8668.3,8670.35,8631.15,8638.5,8668.3,8670.35,8631.15,8638.5,8668.3,8670.35,8631.15,8638.5,8668.3,8670.35,8631.15,8638.5
1 Aug 2016,8654.3,8711.3,8590.5,8636.55,8654.3,6 Nov 1923,8590.5,8636.55,8654.3,8711.3,8590.5,8636.55,8654.3,8711.3,8590.5,8636.55,8654.3,8711.3,8590.5,8636.55,8654.3,8711.3,8590.5,8636.55,8654.3,8711.3,8590.5,8636.55
2 Aug 2016,8647.45,8687.2,8611.4,8622.9,8647.45,13 Oct 1923,8611.4,8622.9,8647.45,8687.2,8611.4,8622.9,8647.45,8687.2,8611.4,8622.9,8647.45,8687.2,8611.4,8622.9,8647.45,8687.2,8611.4,8622.9,8647.45,8687.2,8611.4,8622.9
3 Aug 2016,8635.2,8635.45,8529.6,8544.85,8635.2,22 Aug 1923,8529.6,8544.85,8635.2,8635.45,8529.6,8544.85,8635.2,8635.45,8529.6,8544.85,8635.2,8635.45,8529.6,8544.85,8635.2,8635.45,8529.6,8544.85,8635.2,8635.45,8529.6,8544.85
4 Aug 2016,8599.95,8601.4,8518.15,8551.1,8599.95,19 Jul 1923,8518.15,8551.1,8599.95,8601.4,8518.15,8551.1,8599.95,8601.4,8518.15,8551.1,8599.95,8601.4,8518.15,8551.1,8599.95,8601.4,8518.15,8551.1,8599.95,8601.4,8518.15,8551.1
5 Aug 2016,8600.2,8689.4,8590.15,8683.15,8600.2,15 Oct 1923,8590.15,8683.15,8600.2,8689.4,8590.15,8683.15,8600.2,8689.4,8590.15,8683.15,8600.2,8689.4,8590.15,8683.15,8600.2,8689.4,8590.15,8683.15,8600.2,8689.4,8590.15,8683.15
8 Aug 2016,8712.85,8723.5,8697.6,8711.35,8712.85,18 Nov 1923,8697.6,8711.35,8712.85,8723.5,8697.6,8711.35,8712.85,8723.5,8697.6,8711.35,8712.85,8723.5,8697.6,8711.35,8712.85,8723.5,8697.6,8711.35,8712.85,8723.5,8697.6,8711.35
9 Aug 2016,8727.8,8728.35,8638.2,8678.25,8727.8,23 Nov 1923,8638.2,8678.25,8727.8,8728.35,8638.2,8678.25,8727.8,8728.35,8638.2,8678.25,8727.8,8728.35,8638.2,8678.25,8727.8,8728.35,8638.2,8678.25,8727.8,8728.35,8638.2,8678.25
10 Aug 2016,8686.7,8690.1,8564.6,8575.3,8686.7,16 Oct 1923,8564.6,8575.3,8686.7,8690.1,8564.6,8575.3,8686.7,8690.1,8564.6,8575.3,8686.7,8690.1,8564.6,8575.3,8686.7,8690.1,8564.6,8575.3,8686.7,8690.1,8564.6,8575.3
11 Aug 2016,8572.8,8601.15,8540.05,8592.15,8572.8,19 Jul 1923,8540.05,8592.15,8572.8,8601.15,8540.05,8592.15,8572.8,8601.15,8540.05,8592.15,8572.8,8601.15,8540.05,8592.15,8572.8,8601.15,8540.05,8592.15,8572.8,8601.15,8540.05,8592.15
